pdbID,start1,end1,start2,end2,mean.length,linker.length,ChainLength,repeat_cover,secondary.structure,CATH.codes,PfamFamily,PfamCL,Pfam2ratio,CE.Symm,CE.Symm_repeat,couple.count,symmetry,total_symmetry,swapping,cluster,foldseek_cluster
1f5q.B,39,135,137,235,98.0,1,247,0.797570850202429,Mainly Alpha,1.10.472.10,Cyclin_N,65,0.896860986547085,C1,C1,5,C2,C2,0,83,207
1sqf.A,0,62,63,152,76.5,0,425,0.36,Mainly Alpha,1.10.940.10;1.10.287.730,NusB,633,0.0,C1,C1,23,C2,C2,0,99,207
5vn6.A,24,45,46,88,32.5,0,273,0.238095238095238,Mainly Alpha,3.60.130.10,TauD,29,0.72202166064982,C1,C1,7,C2,C2,0,1,208
3sy6.A,5,128,136,254,121.5,7,272,0.919117647058823,Mainly Beta,2.60.40.2620;2.60.40.2630,Mfa_like_1,450,2.40963855421687,C1,C1,0,else,else,0,40,209
1a5i.A,22,118,139,253,106.0,20,265,0.875471698113208,Mainly Beta,2.40.10.10,Trypsin;Trypsin_2,124,5.15260912372826,C1,C1,17,C2,C2,0,41,209
5xhb.A,1,87,105,197,90.0,17,198,0.994949494949495,Alpha Beta,-,Spa1_C,0,0.0,C1,C1,0,else,else,0,45,209
6o7y.A,4,73,82,182,85.5,8,183,0.978142076502732,Alpha Beta,-,IF4E,625,0.8,C1,C1,0,else,else,0,45,209
3gyo.A,1,128,129,222,111.0,0,225,0.986666666666667,Mainly Beta,2.30.29.120;2.30.29.30,PH_18;Rtt106,266,0.0,C1,C1,0,else,else,0,47,209
4fvs.A,8,102,115,209,95.0,12,214,0.94392523364486,Mainly Beta,2.40.360.20,-,0,,C2,C2,238,C2,C2,0,47,209
1dlp.A,4,109,126,232,106.5,16,233,0.982832618025751,Mainly Beta,2.90.10.10,-,0,,C2,C2,179,C2,C2,0,47,209
4le7.A,1,121,122,237,118.5,0,254,0.933070866141732,Mainly Beta,2.90.10.30;2.90.10.10,-,0,,C2,C1,465,C2,C2,0,47,209
6gir.A,137,301,146,369,194.5,156,406,0.573891625615764,Alpha Beta,3.30.930.10,tRNA-synt_2b,40,0.0,C1,C1,0,else,else,1,48,209
4fe9.A,121,232,233,343,111.5,0,446,0.5,Alpha Beta,2.60.40.3640;2.60.40.3620,DUF5115,159,0.0,C1,C1,0,else,else,0,51,209
3j4q.B,105,226,230,356,124.5,3,382,0.659685863874346,Alpha Beta,-,cNMP_binding,29,8.69565217391304,C1,R,0,else,else,0,60,209
2vvf.A,1,136,143,261,127.5,6,269,0.970260223048327,Mainly Beta,2.60.120.730,P2_N,0,0.0,C1,C1,0,else,else,0,76,209
4ind.A,27,144,145,284,129.0,0,377,0.684350132625995,Mainly Beta,2.60.120.1320;2.60.120.1310;2.60.120.1330,-,0,,C1,C1,0,else,else,0,82,209
2ywe.A,245,346,348,452,103.5,1,526,0.395437262357414,Alpha Beta,2.40.30.10;3.30.70.870;3.30.70.240,EFG_C,437,0.0,C1,C1,12,C2,C2,0,84,209
1nkg.A,14,110,111,225,106.0,0,508,0.417322834645669,Mainly Beta,2.70.98.10,RhgB_N,103,4.0,C1,C2,29,C2,C2,0,91,209
5vx6.A,0,97,98,208,104.5,0,209,1.0,Mainly Beta,-,YcgR_2;PilZ,0,0.0,C1,C1,0,else,else,0,95,209
2vtu.J,1,124,126,252,125.5,1,257,0.980544747081712,Alpha Beta,-,Levi_coat,626,0.0,R,C2,1019,C2,C2,1,97,209
5w21.A,0,457,458,921,461.0,0,922,1.0,Alpha Beta,-,Glyco_hydro_1,58,0.662800331400166,C1,C1,0,else,else,0,45,210
4omt.A,3,383,388,747,370.5,4,748,0.995989304812834,Alpha Beta,-,PFK,240,8.33333333333333,C2,C2,1203,C2,C2,0,87,210
6rv2.A,124,159,160,195,36.0,0,254,0.283464566929134,Mainly Alpha,1.10.287.70,-,0,,C1,C2,0,else,C2,0,1,211
5y69.A,5,35,36,66,31.0,0,147,0.421768707482993,Mainly Alpha,-,HTH_26,123,0.0,C1,C1,40,C2,C2,0,5,211
5yfp.C,107,412,413,718,306.0,0,794,0.770780856423174,Mainly Alpha,-,Sec6,295,0.892857142857143,C1,C1,0,else,else,0,59,212
3opy.B,135,505,515,880,368.5,9,884,0.843891402714932,Alpha Beta,3.10.180.10;3.40.50.450;3.40.50.460,PFK,240,8.33333333333333,C2,C2,1368,C2,C2,0,42,213
5vjh.A,19,254,286,569,260.0,31,579,0.951640759930915,Alpha Beta,-,AAA_lid_9;AAA;AAA_5,671,0.72463768115942,C1,C1,0,else,else,0,45,213
2jjd.A,14,270,280,536,257.0,9,537,0.973929236499069,Alpha Beta,3.90.190.10,Y_phosphatase,31,9.10010111223458,R,R,0,else,else,0,45,213
1f48.A,1,292,303,544,267.0,10,548,0.992700729927007,Alpha Beta,3.40.50.300,ArsA_ATPase;CbiA;AAA_31;Fer4_NifH,23,8.57142857142857,C2,C2,317,C2,C2,0,64,213
3eqn.A,58,408,409,718,330.5,0,752,0.878989361702128,Mainly Beta,2.160.20.10,Pectate_lyase_3,268,2.12765957446809,C1,C1,2,C2,C2,1,71,213
2et6.A,1,279,303,566,271.5,23,582,0.972508591065292,Alpha Beta,3.40.50.720,adh_short;adh_short_C2;KR,63,1.003861003861,C2,C2,2292,C2,C2,1,80,213
5g0i.A,0,358,359,721,361.0,0,722,1.0,Alpha Beta,3.40.800.20,Hist_deacetyl,302,4.88721804511278,C2,C2,475,C2,C2,0,87,213
5zme.A,1,319,321,637,318.0,1,638,0.998432601880878,Alpha Beta,-,ArsA_ATPase;CbiA;AAA_31,23,8.57142857142857,C2,C2,779,C2,C2,1,97,213
1jtg.B,0,74,75,164,82.5,0,165,1.0,Alpha Beta,3.30.1450.10,BLIP,320,0.0,C1,C1,0,else,else,0,45,214
6apn.A,110,199,200,260,75.5,0,384,0.393229166666667,Alpha Beta,2.60.40.10;3.30.500.10,MHC_I,343,11.4649681528662,C1,C2,63,C2,C2,0,54,214
5nyf.A,1,82,88,156,75.5,5,207,0.753623188405797,Alpha Beta,-,-,0,,C2,C2,24,C2,C2,1,68,214
5n6u.A,184,239,240,312,64.5,0,811,0.159062885326757,Mainly Beta,2.60.120.260;3.20.20.80,Glyco_hydro_2,159,0.0,C1,C1,195,C2,C2,1,91,214
1a6z.A,1,83,88,168,82.0,4,272,0.617647058823529,Alpha Beta,3.30.500.10,MHC_I,343,11.4649681528662,C2,C2,409,C2,C2,0,94,214
4qmk.A,321,396,397,483,81.5,0,528,0.308712121212121,Alpha Beta,3.40.1090.10;1.20.1050.100,-,0,,C1,C1,0,else,else,0,67,215
4xfm.A,139,244,245,358,110.0,0,400,0.55,Alpha Beta,-,SBD_N;NBD_C,0,0.0,C2,C1,0,else,else,0,73,215
1yt3.A,205,282,295,373,78.5,12,375,0.450666666666667,Mainly Alpha,1.10.150.80,HRDC,426,2.26244343891403,C1,C1,0,else,else,0,88,215
5mjo.A,20,94,100,175,75.5,5,186,0.838709677419355,Mainly Alpha,-,ThylakoidFormat,0,0.0,C2,C2,12,C2,C2,0,92,215
6ar7.A,27,119,131,203,83.0,11,205,0.863414634146341,Mainly Alpha,-,LprI,0,0.0,C2,C2,103,C2,C2,0,92,215
3j5v.a,1,70,75,168,82.0,4,312,0.538461538461538,Alpha Beta,-,-,0,,C1,C2,212,C2,C2,0,94,215
3csv.A,232,264,265,297,33.0,0,322,0.204968944099379,Mainly Alpha,3.90.1200.10,-,0,,C1,C1,34,C2,C2,0,1,216
6b2z.a,159,191,192,224,33.0,0,249,0.265060240963855,Mainly Alpha,-,ATP-synt_A,0,1.53846153846154,C1,C2,10,C2,C2,0,5,216
5n5f.A,18,48,49,79,31.0,0,91,0.681318681318681,Mainly Alpha,6.10.140.1960,-,0,,C2,C1,74,C2,C2,0,0,217
3hd6.A,113,145,146,178,33.0,0,403,0.163771712158809,Mainly Alpha,1.10.3430.10,-,0,,C2,C1,1,C2,C2,0,1,217
1a87.A,196,237,238,279,42.0,0,297,0.282828282828283,Mainly Alpha,1.10.490.30,-,0,,C1,C1,2,C2,C2,0,1,217
1t9k.A,48,87,88,127,40.0,0,340,0.235294117647059,Mainly Alpha,1.20.120.420,IF-2B,246,1.14942528735632,C1,D2,11,C2,C2,0,1,217
4bpm.A,71,102,103,134,32.0,0,162,0.395061728395062,Mainly Alpha,1.20.120.550,MAPEG,0,1.17647058823529,C1,C2,28,C2,C2,0,1,217
2wpd.J,3,38,39,74,36.0,0,76,0.947368421052632,Mainly Alpha,1.20.20.10,ATP-synt_C,0,4.22535211267606,C2,C2,259,C2,C2,0,19,217
6cfw.C,2,37,38,73,36.0,0,114,0.631578947368421,Mainly Alpha,-,PhaG_MnhG_YufB,0,0.0,C2,C1,51,C2,C2,0,38,217
6cfw.D,16,46,47,77,31.0,0,78,0.794871794871795,Mainly Alpha,-,DUF4040,0,0.0,C2,C2,70,C2,C2,0,38,217
4ch7.A,1,133,148,278,132.0,14,309,0.899676375404531,Alpha Beta,1.10.10.2890;3.30.70.3460,AsnC_trans_reg2,32,9.09090909090909,C1,R,179,C2,C2,0,42,218
1ems.A,5,151,152,254,125.0,0,412,0.606796116504854,Alpha Beta,3.60.110.10,CN_hydrolase,0,0.961538461538462,C1,C2,366,C2,C2,0,42,218
4xnn.A,92,209,228,418,154.5,18,445,0.734831460674157,Mainly Beta,2.70.100.10,Glyco_hydro_7,4,0.73394495412844,C1,C1,208,C2,C2,1,48,218
2qik.A,0,109,110,268,134.5,0,269,1.0,Alpha Beta,3.10.490.10,GGACT;AIG2_2,278,1.68067226890756,C1,C1,74,C2,C2,0,52,218
4cbx.A,1,130,132,333,166.0,1,358,0.930167597765363,Alpha Beta,3.30.420.40;3.90.640.10,Actin,108,1.91846522781775,R,R,149,C2,C2,0,52,218
3ab7.A,0,124,125,241,121.0,0,242,1.0,Alpha Beta,3.40.50.12370,Usp,39,0.348432055749129,C2,C2,88,C2,C2,0,52,218
6dke.A,1,124,150,270,122.5,25,283,0.954063604240283,Alpha Beta,3.40.50.10170,DegV,245,0.0,C1,C1,38,C2,C2,0,52,218
1pzx.A,1,125,154,261,116.5,28,277,0.942238267148014,Alpha Beta,3.40.50.10440;2.20.28.50;3.30.1180.10,DegV,245,0.0,C1,C1,13,C2,C2,0,53,218
2g7z.A,1,124,149,263,119.5,24,275,0.956363636363636,Alpha Beta,3.40.50.10170;3.30.1180.10,DegV,245,0.0,C1,C1,44,C2,C2,0,53,218
6kqx.A,1,130,163,279,123.5,32,328,0.850609756097561,Alpha Beta,-,-,0,,C1,C1,0,else,else,0,60,218
3ctz.A,1,154,173,319,150.5,18,617,0.517017828200972,Alpha Beta,3.40.350.10,Creatinase_N_2;Creatinase_N,356,0.0,C1,C1,0,else,else,0,60,218
3dmy.A,93,217,230,391,143.5,12,447,0.668903803131991,Alpha Beta,3.40.50.720;3.40.50.261,Ligase_CoA;CoA_binding,63,0.0,C1,R,0,else,else,0,60,218
7ccc.B,1,143,173,316,143.5,29,342,0.923976608187134,Alpha Beta,-,Cofilin_ADF,92,1.32743362831858,C1,C1,0,else,else,0,72,218
4b6e.A,192,315,331,470,132.0,15,646,0.431888544891641,Alpha Beta,3.40.50.300;1.10.820.10,Flavi_DEAD,23,0.0,C1,C1,0,else,else,0,72,218
3rxy.A,1,152,155,266,132.0,2,276,0.963768115942029,Alpha Beta,-,-,0,,C2,C2,17,C2,C2,1,97,218
6dlw.A,157,272,273,389,116.5,0,460,0.506521739130435,Alpha Beta,-,MACPF,293,0.429184549356223,C1,C1,0,else,else,0,73,219
5aza.A,598,692,693,826,114.5,0,836,0.273923444976077,Mainly Beta,-,OST_P2,0,0.0,C1,C2,0,else,C2,0,95,219
6dx5.B,27,68,69,110,42.0,0,169,0.497041420118343,Mainly Alpha,3.90.70.80,-,0,,C1,C2,117,C2,C2,0,1,220
1ovn.A,139,179,180,220,41.0,0,229,0.358078602620087,Mainly Alpha,3.40.30.10;1.20.1150.12,ERp29,0,0.0,C1,C2,0,else,C2,0,1,221
6es9.A,188,236,236,271,42.5,1,545,0.154128440366972,Mainly Alpha,-,Acyl-CoA_dh_N,544,0.50125313283208,C2,C1,4,C2,C2,1,5,221
3let.A,36,73,74,141,53.0,0,302,0.350993377483444,Mainly Alpha,1.10.3290.10,-,0,,C1,C1,0,else,else,1,7,222
3nl9.A,21,50,51,110,45.0,0,169,0.532544378698225,Mainly Alpha,1.10.3420.10,PRA-PH,231,0.0,C1,C1,0,else,else,0,22,222
6fgs.A,10,61,62,116,53.5,0,130,0.823076923076923,Mainly Alpha,-,zf-TAZ,0,7.2289156626506,C1,C1,0,else,else,0,25,222
1yo7.A,3,57,60,119,57.5,2,120,0.975,Mainly Alpha,1.20.120.230,Rop,0,0.0,C2,D2,0,else,else,1,85,222
2hj3.A,4,44,46,81,38.5,1,101,0.772277227722772,Mainly Alpha,1.20.120.310,Evr1_Alr,0,0.0,C1,C1,38,C2,C2,0,0,223
3qnq.A,15,44,45,94,40.0,0,432,0.185185185185185,Mainly Alpha,-,PTS_EIIC,493,0.0,C1,C2,178,C2,C2,0,5,223
5ce7.A,23,71,72,120,49.0,0,140,0.7,Mainly Alpha,-,CTK3,20,0.0,C1,C2,0,else,C2,1,9,223
6iux.A,163,210,211,241,39.5,0,358,0.220670391061453,Mainly Alpha,1.10.4080.10,ADP_ribosyl_GH,0,1.33333333333333,C1,C1,0,else,else,1,12,223
2v8a.A,72,114,115,157,43.0,0,160,0.5375,Mainly Alpha,1.10.490.20,Phycobilisome,90,0.0,C2,C1,0,else,else,1,20,223
3h20.A,203,239,240,276,37.0,0,288,0.256944444444444,Mainly Alpha,1.10.1240.50,-,0,,C1,C1,0,else,else,0,27,223
1ash.A,17,52,53,88,36.0,0,147,0.489795918367347,Mainly Alpha,1.10.490.10,Globin,90,5.0,C1,C1,0,else,else,0,27,223
2yvx.A,307,374,376,441,67.0,1,442,0.305429864253394,Mainly Alpha,1.10.357.20,MgtE,0,2.5,C1,R,6,C2,C2,1,44,224
1etp.A,1,88,97,189,90.5,8,190,0.994736842105263,Mainly Alpha,1.10.760.10,Cytochrom_C;Cytochrome_CBB3,318,1.33333333333333,C2,C2,88,C2,C2,0,49,224
3cym.A,207,326,327,414,104.0,0,415,0.501204819277108,Mainly Alpha,3.30.420.10;1.10.150.80,DNA_pol_A_exoN;HRDC,426,0.0,C1,C1,0,else,else,0,56,224
2qdj.A,1,78,99,207,93.5,20,259,0.799227799227799,Mainly Alpha,6.10.140.1380;1.10.472.140,-,0,,C1,C1,0,else,else,0,56,224
3qkx.A,9,64,77,157,68.5,12,183,0.814207650273224,Mainly Alpha,1.10.357.10,TetR_N,123,0.0,C1,C1,0,else,else,0,69,224
3jbr.E,1,62,70,134,63.5,7,138,0.971014492753623,Mainly Alpha,-,-,0,,D2,D2,141,C2,C2,1,78,224
6jc4.A,5,77,90,171,77.5,12,200,0.835,Mainly Alpha,-,UreF,0,0.0,C1,C1,377,C2,C2,1,78,224
1cnt.1,0,67,70,148,73.5,2,150,0.993333333333333,Mainly Alpha,1.20.1250.10,CNTF,53,0.0,D2,D2,815,C2,C2,1,78,224
5jxd.A,26,103,109,182,76.0,5,186,0.844086021505376,Mainly Alpha,1.20.1440.160,DUF758,0,9.09090909090909,C2,C2,592,C2,C2,1,78,224
2f6l.A,1,75,95,159,70.0,19,166,0.957831325301205,Mainly Alpha,1.20.59.10,CM_2,0,0.0,C2,C2,219,C2,C2,1,78,224
1gn9.A,0,108,109,182,91.5,0,543,0.337016574585635,Mainly Alpha,1.20.1270.20,Prismane,0,4.0,C1,C1,92,C2,C2,0,81,224
2zze.A,256,349,354,439,90.0,4,744,0.247311827956989,Mainly Alpha,3.30.930.10,tRNA-synt_2c,40,7.61904761904762,C1,C1,0,else,else,0,88,224
2cfm.A,1,98,110,200,94.5,11,561,0.35650623885918,Mainly Alpha,1.10.3260.10,DNA_ligase_A_N,0,0.0,C1,C2,643,C2,C2,1,90,224
3itf.A,1,46,47,92,46.0,0,111,0.828828828828829,Mainly Alpha,1.20.120.1490,LTXXQ,515,0.0,C2,C1,231,C2,C2,0,16,225
6jmt.A,241,303,306,346,52.0,2,347,0.305475504322767,Mainly Alpha,-,GIT_SHD,0,1.02040816326531,C1,C2,202,C2,C2,1,29,225
1b6u.A,0,96,97,198,99.5,0,199,1.0,Mainly Beta,2.60.40.10,ig,11,0.303603424248457,R,R,0,else,else,0,47,226
4k0v.A,302,387,388,479,89.0,0,514,0.346303501945525,Mainly Beta,-,-,0,,C1,C1,0,else,else,0,50,226
5ftt.A,0,106,107,201,101.0,0,262,0.770992366412214,Mainly Beta,-,-,0,,C1,C1,0,else,else,0,82,226
6jzb.A,10,152,160,229,106.5,7,251,0.876494023904382,Mainly Beta,-,DnaJ_CXXCXGXG;DnaJ_C,0,0.775193798449612,C1,C1,0,else,else,0,82,226
4z7a.A,4,96,97,204,100.5,0,355,0.566197183098592,Mainly Beta,2.60.40.3710,Big_10,159,0.0,C1,C1,0,else,else,0,82,226
5ixc.A,1,125,136,229,109.5,10,684,0.334795321637427,Mainly Beta,-,C2;cPLA2_C2,154,1.32789665499946,C1,C1,0,else,else,0,93,226
1p4x.A,4,125,128,245,120.0,2,250,0.968,Mainly Alpha,1.10.10.10,-,0,,C2,C2,434,C2,C2,0,49,227
4u2m.A,1,101,110,227,109.5,8,228,0.995614035087719,Alpha Beta,3.30.710.10,BTB,33,2.185960591133,C2,C2,147,C2,C2,0,53,227
3fr7.A,228,372,374,494,133.0,1,495,0.539393939393939,Mainly Alpha,3.40.50.720;1.10.1040.10,IlvC;IlvN,63,5.55555555555556,C1,C2,987,C2,C2,1,55,227
2w90.A,174,295,312,437,124.0,16,470,0.561702127659575,Mainly Alpha,3.40.50.720;1.10.1040.10;1.20.5.320,6PGD,106,4.41176470588235,C2,C2,693,C2,C2,1,55,227
4akk.A,0,141,142,277,139.0,0,368,0.755434782608696,Mainly Alpha,-,NIT,0,0.0,C1,C1,79,C2,C2,0,83,227
6lb8.A,185,326,327,458,137.0,0,462,0.593073593073593,Mainly Alpha,-,EF-hand_6;EF-hand_5;EF-hand_8,220,0.0,C1,C2,39,C2,C2,0,83,227
1fyz.A,0,174,175,278,139.5,0,511,0.545988258317025,Mainly Alpha,1.10.620.20,Phenol_Hydrox,44,0.0,C1,C1,461,C2,C2,0,83,227
6leo.A,184,254,270,322,62.0,15,328,0.423780487804878,Mainly Alpha,-,Sulf_transp,0,0.0,D2,C2,23,C2,C2,0,99,228
1aoa.A,0,117,118,246,123.5,0,247,1.0,Mainly Alpha,1.10.418.10,CH;CAMSAP_CH,188,0.606520090978014,C1,C1,5,C2,C2,0,49,229
1eku.A,1,124,126,246,122.5,1,252,0.976190476190476,Mainly Alpha,1.20.1250.10,IFN-gamma,53,0.0,C2,C2,1779,C2,C2,1,58,229
3v68.A,1,119,131,240,114.5,11,248,0.967741935483871,Alpha Beta,-,DUF2666,0,0.0,C2,C2,383,C2,C2,0,66,229
6lja.A,251,355,356,462,106.0,0,841,0.252080856123662,Mainly Alpha,-,DUF4962,0,0.0,C1,C1,0,else,else,0,81,229
2inn.C,105,194,197,289,91.5,2,319,0.579937304075235,Mainly Alpha,1.10.620.20,Phenol_Hydrox,44,0.0,C2,C2,190,C2,C2,0,83,229
6lmv.A,146,188,189,231,43.0,0,247,0.348178137651822,Mainly Alpha,-,Ca_hom_mod,0,7.14285714285714,C1,C1,0,else,else,0,27,230
6m49.A,1,90,107,181,82.5,16,182,0.994505494505495,Mainly Alpha,-,INSIG,0,0.0,C1,C1,33,C2,C2,1,78,231
6wv8.A,135,238,239,298,82.0,0,395,0.415189873417722,Mainly Alpha,-,VKOR,0,0.0,C1,C2,89,C2,C2,0,99,231
7kc4.B,256,326,327,411,78.0,0,493,0.316430020283976,Mainly Alpha,-,MIG-14_Wnt-bd,0,4.54545454545455,C1,C1,1,C2,C2,0,99,231
6mhp.A,55,152,160,248,93.5,7,281,0.690391459074733,Alpha Beta,3.40.366.10;3.30.70.250,Acyl_transf_1,323,12.931854199683,C1,C1,96,C2,C2,1,48,232
5uyt.A,1,201,212,418,204.0,10,423,0.988179669030733,Alpha Beta,-,Ice_binding,0,1.92307692307692,R,R,0,else,else,0,45,233
6nzs.A,213,355,356,564,176.0,0,587,0.599659284497445,Mainly Beta,2.60.350.10,Glyco_hydro_49;IPU_b_solenoid;B_solenoid_dext;Glyco_hydro_49N,268,0.0,C1,R,0,else,else,0,82,233
6u9e.B,1,59,60,118,59.0,0,133,0.887218045112782,Mainly Beta,-,-,0,,C1,C1,0,else,else,0,82,234
6o0d.A,108,187,188,239,66.0,0,810,0.162962962962963,Mainly Beta,-,Thyroglobulin_1,0,40.5772495755518,C1,C1,106,C2,C2,0,91,234
1z84.A,27,152,172,278,116.5,19,311,0.810289389067524,Alpha Beta,3.30.428.10,GalP_UDP_transf,265,2.17391304347826,C2,C2,262,C2,C2,0,41,235
2byd.A,5,114,115,238,117.0,0,283,0.826855123674912,Alpha Beta,3.90.470.20,ACPS,670,0.0,C1,C1,42,C2,C2,0,41,235
5h7y.A,4,122,125,277,136.0,2,278,0.985611510791367,Alpha Beta,-,Tli4_C;Tli4_N,0,0.0,R,C1,130,C2,C2,0,97,235
6o59.A,2,126,128,252,125.0,1,255,0.984313725490196,Alpha Beta,-,GerA,0,0.0,C1,C1,35,C2,C2,0,97,235
3oe6.A,33,66,67,121,44.5,0,418,0.212918660287081,Mainly Alpha,1.20.1070.10,7tm_1,192,1.11317254174397,C1,C2,264,C2,C2,0,1,236
2e9x.D,30,75,76,121,46.0,0,197,0.467005076142132,Mainly Alpha,1.20.58.1030,Sld5,0,0.0,C1,C1,0,else,else,0,7,236
1h7c.A,6,53,54,101,48.0,0,103,0.932038834951456,Mainly Alpha,1.20.58.90,TBCA,0,0.0,C2,C2,101,C2,C2,0,14,236
6ov2.A,61,112,113,164,52.0,0,182,0.571428571428571,Mainly Alpha,1.20.140.150,PMP22_Claudin,375,4.34782608695652,C2,C1,140,C2,C2,0,16,236
3bfr.A,15,60,61,106,46.0,0,205,0.448780487804878,Mainly Alpha,1.10.287.990;3.55.40.20,Sod_Fe_N,0,0.0,C1,C2,105,C2,C2,0,29,236
6p46.A,219,419,420,515,148.5,0,690,0.430434782608696,Mainly Alpha,-,Anoctamin;Anoct_dimer,416,6.70731707317073,C1,C1,24,C2,C2,1,58,237
2c4i.A,3,102,105,209,102.5,2,242,0.855371900826446,Mainly Beta,2.40.128.30,Avidin,0,7.69230769230769,C2,C2,288,C2,C2,0,41,238
1ahw.C,0,95,96,199,100.0,0,200,1.0,Mainly Beta,2.60.40.10,Tissue_fac;Interfer-bind,159,6.66666666666667,C1,C1,0,else,else,0,47,238
3kgd.A,1,82,83,175,87.5,0,336,0.520833333333333,Alpha Beta,3.65.10.20,RTC,290,1.17647058823529,C1,C1,0,else,else,0,65,238
2htv.A,29,138,139,226,99.0,0,388,0.510309278350515,Alpha Beta,2.120.10.10,Neur,434,0.0,C1,R,0,else,else,0,73,238
2zx0.A,1,92,100,192,92.5,7,195,0.984615384615385,Mainly Beta,2.60.120.740,Gal_Lectin,0,6.48648648648649,C1,R,0,else,else,0,76,238
6pv7.A,48,131,134,215,83.0,2,387,0.434108527131783,Mainly Beta,2.70.170.10,Neur_chan_LBD,0,5.78703703703704,C1,C1,11,C2,C2,0,91,238
6ve2.A,1,79,88,180,86.0,8,327,0.55045871559633,Alpha Beta,-,Secretin_N,0,31.1688311688312,C1,C1,79,C2,C2,0,94,238
6r3z.A,2,50,51,117,58.0,0,266,0.43609022556391,Alpha Beta,-,ZnuA,43,4.54545454545455,C1,C2,254,C2,C2,1,79,239
6ria.A,5,47,47,79,38.0,1,90,0.833333333333333,Mainly Beta,-,Bactofilin,268,6.89655172413793,C1,C1,0,else,else,1,20,240
6riw.A,1,444,457,853,420.5,12,923,0.924160346695558,Alpha Beta,-,ketoacyl-synt;Ketoacyl-synt_C,46,20.4456415279138,C2,C2,604,C2,C2,0,87,241
6s3q.A,163,225,226,263,50.5,0,430,0.234883720930233,Alpha Beta,-,SDF,0,6.15384615384615,C1,C1,0,else,else,0,39,242
6vp0.C,109,168,169,228,60.0,0,404,0.297029702970297,Mainly Alpha,-,MBOAT,517,0.395256916996047,C1,C1,0,else,else,0,43,242
6sp2.A,145,180,181,216,36.0,0,365,0.197260273972603,Mainly Alpha,-,Serinc,0,4.05405405405405,C1,C1,51,C2,C2,0,5,243
1zxj.A,22,81,82,130,54.5,0,192,0.567708333333333,Alpha Beta,1.10.3120.10,-,0,,C1,C1,0,else,else,0,23,244
6p7r.A,163,219,220,276,57.0,0,277,0.411552346570397,Mainly Alpha,2.60.120.810;1.10.10.1310;1.10.10.60,HTH_AraC;HTH_18,123,0.0,C1,C1,0,else,else,0,43,244
1y8n.A,27,83,84,165,69.5,0,374,0.371657754010695,Mainly Alpha,1.20.140.20,BCDHK_Adom3,0,1.2987012987013,C1,C2,38,C2,C2,1,44,244
1gdi.A,1,81,91,147,69.0,9,153,0.96078431372549,Mainly Alpha,1.10.490.10,Globin,90,5.0,C1,C1,13,C2,C2,0,49,244
6qkg.A,197,277,278,333,68.5,0,661,0.207261724659607,Alpha Beta,-,Oxidored_FMN,36,2.69058295964126,C1,R,4,C2,C2,0,54,244
6taz.B,4,62,71,126,57.5,8,141,0.872340425531915,Mainly Alpha,-,-,0,,C1,C1,0,else,else,0,59,244
3rio.A,52,109,110,167,58.0,0,168,0.69047619047619,Mainly Alpha,2.30.24.10;1.10.1790.10,PRD,166,2.63157894736842,C1,C2,224,C2,C2,0,63,244
5ukg.A,253,319,326,392,67.0,6,394,0.355329949238579,Mainly Alpha,2.40.155.10,EF-hand_1;EF-hand_7;EF-hand_6;EF-hand_8;EF-hand_5,220,0.970873786407767,C1,C2,20,C2,C2,0,74,244
5vob.A,322,391,392,454,66.5,0,667,0.199400299850075,Mainly Alpha,-,Herpes_glycop_H,0,0.0,C1,C1,4,C2,C2,0,99,244
6u8y.M,87,116,117,146,30.0,0,301,0.199335548172757,Mainly Alpha,-,NADHdh,425,1.51515151515152,C1,C1,164,C2,C2,0,5,245
2hz8.A,1,55,63,112,52.5,7,115,0.973913043478261,Mainly Alpha,1.20.120.660,Rubrerythrin,44,3.44827586206897,D2,D2,18,C2,C2,1,14,246
5m1m.A,7,75,76,151,72.5,0,154,0.941558441558442,Mainly Alpha,-,CM1,0,0.0,C2,C2,95,C2,C2,0,49,246
6y4r.A,1,83,86,158,78.0,2,160,0.9875,Mainly Alpha,-,DotU,0,0.0,C1,C1,0,else,else,0,62,246
2pfx.A,58,115,116,173,58.0,0,191,0.607329842931937,Mainly Alpha,1.20.5.810;1.20.1290.10,CMD,423,1.5625,C1,C2,99,C2,C2,0,63,246
6ybw.z,14,80,81,145,66.0,0,160,0.825,Mainly Alpha,-,eIF3_subunit,0,0.0,R,R,504,C2,C2,1,78,246
1zkr.A,1,71,75,144,70.5,3,146,0.986301369863014,Mainly Alpha,1.20.920.50,Feld-I_B;Uteroglobin,370,0.0,C2,C2,401,C2,C2,1,78,246
5zov.A,95,156,157,251,78.5,0,399,0.393483709273183,Mainly Alpha,-,EIIC-GAT,0,0.0,C2,C1,0,else,else,0,88,246
3gmv.X,0,70,71,155,78.0,0,156,1.0,Alpha Beta,3.10.450.730,BLIP,320,0.0,C1,C1,0,else,else,0,45,247
4crn.P,228,319,320,429,101.0,0,430,0.469767441860465,Alpha Beta,-,GTP_EFTU,23,0.21953896816685,C1,C1,0,else,else,0,51,247
4j3s.A,0,98,99,207,104.0,0,854,0.243559718969555,Alpha Beta,2.60.40.1130;2.60.40.10,Pullulanase_N2;CBM_48,369,0.0,C1,C1,0,else,else,0,51,247
